1426036471 118 56 34 18 12 6 3 0 1
1426050296 118 57 34 18 12 6 3 0 1
1426050887 118 58 34 18 12 6 3 0 1
1426052131 119 58 34 18 12 6 3 0 1
1426052235 120 58 34 18 12 6 3 0 1
1426383574 121 58 34 18 12 6 3 0 1
1426384211 122 58 34 18 12 6 3 0 1
1426398118 122 59 34 18 12 6 3 0 1
1426398647 122 60 34 18 12 6 3 0 1
1426454741 123 60 34 18 12 6 3 0 1
1429552766 124 60 34 18 12 6 3 0 1
1429555580 125 60 34 18 12 6 3 0 1
1429570085 125 61 34 18 12 6 3 0 1
1429982890 126 61 34 18 12 6 3 0 1
1430534379 127 61 34 18 12 6 3 0 1
1430548894 127 62 34 18 12 6 3 0 1
1432350150 128 62 34 18 12 6 3 0 1
1432364704 128 63 34 18 12 6 3 0 1
1442588820 129 63 34 18 12 6 3 0 1
1443731894 130 63 34 18 12 6 3 0 1
1443734447 131 63 34 18 12 6 3 0 1
1455399483 131 64 34 18 12 6 3 0 1
1457439113 141 64 34 18 12 6 3 0 1
1457457144 141 65 34 18 12 6 3 0 1
1457457761 141 65 34 18 12 6 3 1 1
1457462649 142 65 34 18 12 6 3 1 1
1457480274 143 65 34 18 12 6 3 2 1
1457481004 143 66 34 18 12 6 3 2 1
